,protein_id,path_id,main,sub,path,ecpath
719,WP_011132129.1,K01507,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K01507  ppa; inorganic pyrophosphatase [EC:3.6.1.1]
720,WP_011132130.1,K01749,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K01749  hemC, HMBS; hydroxymethylbilane synthase [EC:2.5.1.61]"
721,WP_011132131.1,K03086,09140 Cellular Processes,09142 Cell motility,02040 Flagellar assembly [PATH:ko02040],K03086  rpoD; RNA polymerase primary sigma factor
722,WP_011132131.1,K03086,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03086  rpoD; RNA polymerase primary sigma factor
723,WP_011132133.1,,,,,
724,WP_011132135.1,,,,,
725,WP_011132136.1,,,,,
726,WP_011132137.1,,,,,
727,WP_011132138.1,K05895,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K05895  cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]
728,WP_011132139.1,K03926,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99994 Others,K03926  cutA; periplasmic divalent cation tolerance protein
729,WP_011132140.1,,,,,
730,WP_011132141.1,K01939,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K01939  purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]"
731,WP_011132141.1,K01939,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","K01939  purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]"
732,WP_011132142.1,K08902,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K08902  psb27; photosystem II Psb27 protein
733,WP_011132142.1,K08902,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K08902  psb27; photosystem II Psb27 protein
734,WP_011132143.1,K01881,09120 Genetic Information Processing,09122 Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],"K01881  PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]"
735,WP_011132143.1,K01881,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],"K01881  PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]"
736,WP_011132143.1,K01881,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01881  PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]"
737,WP_011132144.1,,,,,
738,WP_011132145.1,,,,,
739,WP_011132146.1,K01507,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K01507  ppa; inorganic pyrophosphatase [EC:3.6.1.1]
740,WP_011132148.1,K03100,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03100  lepB; signal peptidase I [EC:3.4.21.89]
741,WP_011132148.1,K03100,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K03100  lepB; signal peptidase I [EC:3.4.21.89]
742,WP_011132149.1,K01465,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],"K01465  URA4, pyrC; dihydroorotase [EC:3.5.2.3]"
743,WP_011132150.1,K22305,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],K22305  psp; phosphoserine phosphatase [EC:3.1.3.3]
744,WP_011132150.1,K22305,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K22305  psp; phosphoserine phosphatase [EC:3.1.3.3]
745,WP_011132151.1,K07052,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K07052  K07052; CAAX protease family protein
746,WP_011132152.1,,,,,
747,WP_011132153.1,K03587,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550],K03587  ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
748,WP_011132153.1,K03587,09160 Human Diseases,09175 Drug resistance: antimicrobial,01501 beta-Lactam resistance [PATH:ko01501],K03587  ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
749,WP_011132153.1,K03587,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K03587  ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
750,WP_011132153.1,K03587,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03587  ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
751,WP_011132154.1,K00616,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00616  E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]"
752,WP_011132155.1,,,,,
753,WP_011132156.1,K02838,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K02838  frr, MRRF, RRF; ribosome recycling factor"
754,WP_011132157.1,K09903,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],K09903  pyrH; uridylate kinase [EC:2.7.4.22]
755,WP_011132158.1,K19221,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K19221  cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]"
756,WP_011132159.1,,,,,
757,WP_011132160.1,K01772,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K01772  hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]"
758,WP_011132161.1,K01652,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],"K01652  E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
759,WP_011132161.1,K01652,09100 Metabolism,09101 Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],"K01652  E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
760,WP_011132161.1,K01652,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K01652  E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
761,WP_011132161.1,K01652,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],"K01652  E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
762,WP_011132162.1,,,,,
763,WP_011132163.1,K05810,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K05810  LACC1, yfiH; purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]"
764,WP_011132163.1,K05810,09100 Metabolism,09105 Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],"K05810  LACC1, yfiH; purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]"
765,WP_011132164.1,,,,,
766,WP_011132165.1,K02945,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02945  RP-S1, rpsA; small subunit ribosomal protein S1"
767,WP_011132165.1,K02945,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02945  RP-S1, rpsA; small subunit ribosomal protein S1"
768,WP_011132166.1,K01470,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330],K01470  E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]
769,WP_011132167.1,K14331,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K14331  K14331; fatty aldehyde decarbonylase [EC:4.1.99.5]
770,WP_011132168.1,K14330,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K14330  K14330; fatty aldehyde-generating acyl-ACP reductase [EC:1.2.1.80]
771,WP_011132169.1,K01962,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],K01962  accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
772,WP_011132169.1,K01962,09100 Metabolism,09101 Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01962  accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
773,WP_011132169.1,K01962,09100 Metabolism,09102 Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],K01962  accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
774,WP_011132169.1,K01962,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],K01962  accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
775,WP_011132170.1,,,,,
776,WP_011132171.1,K01495,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K01495  GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]"
777,WP_011132172.1,K01817,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K01817  trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
778,WP_011132175.1,,,,,
779,WP_011132176.1,,,,,
780,WP_011132177.1,K00218,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K00218  por; protochlorophyllide reductase [EC:1.3.1.33]
781,WP_011132178.1,K04037,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K04037  chlL; light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]
782,WP_011132179.1,K04039,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K04039  chlB; light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]
783,WP_011132180.1,K04038,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K04038  chlN; light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]
784,WP_011132181.1,,,,,
785,WP_011132182.1,,,,,
786,WP_011132185.1,K01602,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]"
787,WP_011132185.1,K01602,09100 Metabolism,09102 Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],"K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]"
788,WP_011132186.1,,,,,
789,WP_011132187.1,,,,,
790,WP_011132188.1,K04028,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99985 Amino acid metabolism,K04028  eutN; ethanolamine utilization protein EutN
791,WP_011132190.1,,,,,
792,WP_011132191.1,,,,,
793,WP_011132192.1,K09022,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K09022  ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]"
794,WP_011132193.1,K01069,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K01069  gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]"
795,WP_011132194.1,K00765,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],K00765  hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
796,WP_011132195.1,K18890,09130 Environmental Information Processing,09131 Membrane transport,02010 ABC transporters [PATH:ko02010],"K18890  mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump"
797,WP_011132195.1,K18890,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K18890  mdlB, smdB; ATP-binding cassette, subfamily B, multidrug efflux pump"
798,WP_011132196.1,,,,,
799,WP_011132197.1,,,,,
800,WP_011132198.1,K09931,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09931  K09931; uncharacterized protein
801,WP_011132199.1,K02313,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K02313  dnaA; chromosomal replication initiator protein
802,WP_011132199.1,K02313,09140 Cellular Processes,09143 Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112],K02313  dnaA; chromosomal replication initiator protein
803,WP_011132199.1,K02313,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02313  dnaA; chromosomal replication initiator protein
804,WP_011132199.1,K02313,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K02313  dnaA; chromosomal replication initiator protein
805,WP_011132200.1,K00799,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
806,WP_011132200.1,K00799,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
807,WP_011132200.1,K00799,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00982 Drug metabolism - cytochrome P450 [PATH:ko00982],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
808,WP_011132200.1,K00799,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
809,WP_011132200.1,K00799,09150 Organismal Systems,09149 Aging,04212 Longevity regulating pathway - worm [PATH:ko04212],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
810,WP_011132200.1,K00799,09160 Human Diseases,09161 Cancer: overview,05200 Pathways in cancer [PATH:ko05200],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
811,WP_011132200.1,K00799,09160 Human Diseases,09161 Cancer: overview,05204 Chemical carcinogenesis - DNA adducts [PATH:ko05204],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
812,WP_011132200.1,K00799,09160 Human Diseases,09161 Cancer: overview,05207 Chemical carcinogenesis - receptor activation [PATH:ko05207],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
813,WP_011132200.1,K00799,09160 Human Diseases,09161 Cancer: overview,05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
814,WP_011132200.1,K00799,09160 Human Diseases,09162 Cancer: specific types,05225 Hepatocellular carcinoma [PATH:ko05225],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
815,WP_011132200.1,K00799,09160 Human Diseases,09166 Cardiovascular disease,05418 Fluid shear stress and atherosclerosis [PATH:ko05418],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
816,WP_011132200.1,K00799,09160 Human Diseases,09176 Drug resistance: antineoplastic,01524 Platinum drug resistance [PATH:ko01524],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
817,WP_011132200.1,K00799,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]"
818,WP_011132201.1,K00383,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],"K00383  GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]"
819,WP_011132201.1,K00383,09150 Organismal Systems,09152 Endocrine system,04918 Thyroid hormone synthesis [PATH:ko04918],"K00383  GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]"
820,WP_011132201.1,K00383,09160 Human Diseases,09166 Cardiovascular disease,05415 Diabetic cardiomyopathy [PATH:ko05415],"K00383  GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]"
821,WP_011132202.1,K07301,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K07301  yrbG; cation:H+ antiporter
822,WP_011132203.1,K01465,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],"K01465  URA4, pyrC; dihydroorotase [EC:3.5.2.3]"
823,WP_011132204.1,K05583,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K05583  ndhL; NAD(P)H-quinone oxidoreductase subunit L [EC:7.1.1.2]
824,WP_011132205.1,,,,,
825,WP_011132206.1,K01695,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K01695  trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
826,WP_011132206.1,K01695,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K01695  trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
827,WP_011132209.1,,,,,
828,WP_011132210.1,,,,,
829,WP_011132211.1,K03087,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K03087  rpoS; RNA polymerase nonessential primary-like sigma factor
830,WP_011132211.1,K03087,09140 Cellular Processes,09145 Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026],K03087  rpoS; RNA polymerase nonessential primary-like sigma factor
831,WP_011132211.1,K03087,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03087  rpoS; RNA polymerase nonessential primary-like sigma factor
832,WP_011132212.1,K11755,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],K11755  hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]
833,WP_011132213.1,K01737,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],"K01737  queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]"
834,WP_011132213.1,K01737,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01737  queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]"
