,protein_id,path_id,main,sub,path,ecpath
1910,WP_014975484.1,K03781,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1911,WP_014975484.1,K03781,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ko00380],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1912,WP_014975484.1,K03781,09130 Environmental Information Processing,09132 Signal transduction,04016 MAPK signaling pathway - plant [PATH:ko04016],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1913,WP_014975484.1,K03781,09130 Environmental Information Processing,09132 Signal transduction,04011 MAPK signaling pathway - yeast [PATH:ko04011],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1914,WP_014975484.1,K03781,09130 Environmental Information Processing,09132 Signal transduction,04068 FoxO signaling pathway [PATH:ko04068],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1915,WP_014975484.1,K03781,09140 Cellular Processes,09141 Transport and catabolism,04146 Peroxisome [PATH:ko04146],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1916,WP_014975484.1,K03781,09150 Organismal Systems,09149 Aging,04211 Longevity regulating pathway [PATH:ko04211],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1917,WP_014975484.1,K03781,09150 Organismal Systems,09149 Aging,04212 Longevity regulating pathway - worm [PATH:ko04212],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1918,WP_014975484.1,K03781,09150 Organismal Systems,09149 Aging,04213 Longevity regulating pathway - multiple species [PATH:ko04213],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1919,WP_014975484.1,K03781,09160 Human Diseases,09161 Cancer: overview,05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1920,WP_014975484.1,K03781,09160 Human Diseases,09164 Neurodegenerative disease,05014 Amyotrophic lateral sclerosis [PATH:ko05014],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1921,WP_014975484.1,K03781,09160 Human Diseases,09164 Neurodegenerative disease,05022 Pathways of neurodegeneration - multiple diseases [PATH:ko05022],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"
1922,WP_014975490.1,K14682,09100 Metabolism,09105 Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],K14682  argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]
1923,WP_014975510.1,K13288,09120 Genetic Information Processing,09122 Translation,03008 Ribosome biogenesis in eukaryotes [PATH:ko03008],"K13288  orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]"
1924,WP_014975510.1,K13288,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K13288  orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]"
1925,WP_014975510.1,K13288,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K13288  orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]"
1926,WP_014975511.1,,,,,
1927,WP_014975513.1,K01653,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],"K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"
1928,WP_014975513.1,K01653,09100 Metabolism,09101 Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],"K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"
1929,WP_014975513.1,K01653,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"
1930,WP_014975513.1,K01653,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],"K01653  E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"
1931,WP_014975536.1,,,,,
1932,WP_014975544.1,,,,,
1933,WP_014975613.1,K13292,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K13292  lgt, umpA; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]"
1934,WP_014975617.1,K08218,09160 Human Diseases,09175 Drug resistance: antimicrobial,01501 beta-Lactam resistance [PATH:ko01501],"K08218  ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG"
1935,WP_014975617.1,K08218,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K08218  ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG"
1936,WP_014975619.1,K06177,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K06177  rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
1937,WP_014975619.1,K06177,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K06177  rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
1938,WP_014975645.1,,,,,
1939,WP_014975647.1,K02356,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],K02356  efp; elongation factor P
1940,WP_014975661.1,K00363,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],K00363  nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
1941,WP_014975671.1,,,,,
1942,WP_014975686.1,K05782,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K05782  benE; benzoate membrane transport protein
1943,WP_014975692.1,,,,,
1944,WP_014975694.1,K00097,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750],K00097  pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
1945,WP_014975695.1,K03771,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03771  surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
1946,WP_014975696.1,K04744,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K04744  lptD, imp, ostA; LPS-assembly protein"
1947,WP_014975697.1,K04763,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K04763  xerD; integrase/recombinase XerD
1948,WP_014975712.1,,,,,
1949,WP_014975715.1,,,,,
1950,WP_014975716.1,K00721,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00510 N-Glycan biosynthesis [PATH:ko00510],K00721  DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
1951,WP_014975716.1,K00721,09180 Brite Hierarchies,09181 Protein families: metabolism,01003 Glycosyltransferases [BR:ko01003],K00721  DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
1952,WP_014975717.1,,,,,
1953,WP_014975718.1,K07243,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K07243  FTR, FTH1, efeU; high-affinity iron transporter"
1954,WP_014975719.1,,,,,
1955,WP_014975720.1,K07645,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
1956,WP_014975720.1,K07645,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
1957,WP_014975720.1,K07645,09180 Brite Hierarchies,09181 Protein families: metabolism,01001 Protein kinases [BR:ko01001],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
1958,WP_014975720.1,K07645,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K07645  qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
1959,WP_014975721.1,K02483,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K02483  K02483; two-component system, OmpR family, response regulator"
1960,WP_014975723.1,K02996,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02996  RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9"
1961,WP_014975723.1,K02996,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02996  RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9"
1962,WP_014975727.1,K02806,09130 Environmental Information Processing,09131 Membrane transport,02060 Phosphotransferase system (PTS) [PATH:ko02060],K02806  ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]
1963,WP_014975727.1,K02806,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K02806  ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]
1964,WP_014975733.1,,,,,
1965,WP_014975760.1,K14055,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99995 Signaling proteins,K14055  uspE; universal stress protein E
1966,WP_014975762.1,,,,,
1967,WP_014975770.1,,,,,
1968,WP_014975806.1,,,,,
1969,WP_014975809.1,,,,,
1970,WP_014975812.1,,,,,
1971,WP_014975823.1,K01689,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K01689  ENO, eno; enolase [EC:4.2.1.11]"
1972,WP_014975823.1,K01689,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],"K01689  ENO, eno; enolase [EC:4.2.1.11]"
1973,WP_014975823.1,K01689,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],"K01689  ENO, eno; enolase [EC:4.2.1.11]"
1974,WP_014975823.1,K01689,09130 Environmental Information Processing,09132 Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066],"K01689  ENO, eno; enolase [EC:4.2.1.11]"
1975,WP_014975823.1,K01689,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],"K01689  ENO, eno; enolase [EC:4.2.1.11]"
1976,WP_014975823.1,K01689,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K01689  ENO, eno; enolase [EC:4.2.1.11]"
1977,WP_014975843.1,K00963,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],"K00963  UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
1978,WP_014975843.1,K00963,09100 Metabolism,09101 Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052],"K00963  UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
1979,WP_014975843.1,K00963,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],"K00963  UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
1980,WP_014975843.1,K00963,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],"K00963  UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
1981,WP_014975843.1,K00963,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K00963  UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
1982,WP_014975852.1,K07277,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K07277  SAM50, TOB55, bamA; outer membrane protein insertion porin family"
1983,WP_014975852.1,K07277,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K07277  SAM50, TOB55, bamA; outer membrane protein insertion porin family"
1984,WP_014975856.1,,,,,
1985,WP_014975858.1,,,,,
1986,WP_014975859.1,K11991,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K11991  tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
1987,WP_014975860.1,,,,,
1988,WP_014975882.1,K02406,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K02406  fliC, hag; flagellin"
1989,WP_014975882.1,K02406,09140 Cellular Processes,09142 Cell motility,02040 Flagellar assembly [PATH:ko02040],"K02406  fliC, hag; flagellin"
1990,WP_014975882.1,K02406,09150 Organismal Systems,09151 Immune system,04621 NOD-like receptor signaling pathway [PATH:ko04621],"K02406  fliC, hag; flagellin"
1991,WP_014975882.1,K02406,09150 Organismal Systems,09159 Environmental adaptation,04626 Plant-pathogen interaction [PATH:ko04626],"K02406  fliC, hag; flagellin"
1992,WP_014975882.1,K02406,09160 Human Diseases,09171 Infectious disease: bacterial,05132 Salmonella infection [PATH:ko05132],"K02406  fliC, hag; flagellin"
1993,WP_014975882.1,K02406,09160 Human Diseases,09171 Infectious disease: bacterial,05131 Shigellosis [PATH:ko05131],"K02406  fliC, hag; flagellin"
1994,WP_014975882.1,K02406,09160 Human Diseases,09171 Infectious disease: bacterial,05134 Legionellosis [PATH:ko05134],"K02406  fliC, hag; flagellin"
1995,WP_014975882.1,K02406,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],"K02406  fliC, hag; flagellin"
1996,WP_014975883.1,K02406,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K02406  fliC, hag; flagellin"
1997,WP_014975883.1,K02406,09140 Cellular Processes,09142 Cell motility,02040 Flagellar assembly [PATH:ko02040],"K02406  fliC, hag; flagellin"
1998,WP_014975883.1,K02406,09150 Organismal Systems,09151 Immune system,04621 NOD-like receptor signaling pathway [PATH:ko04621],"K02406  fliC, hag; flagellin"
1999,WP_014975883.1,K02406,09150 Organismal Systems,09159 Environmental adaptation,04626 Plant-pathogen interaction [PATH:ko04626],"K02406  fliC, hag; flagellin"
2000,WP_014975883.1,K02406,09160 Human Diseases,09171 Infectious disease: bacterial,05132 Salmonella infection [PATH:ko05132],"K02406  fliC, hag; flagellin"
2001,WP_014975883.1,K02406,09160 Human Diseases,09171 Infectious disease: bacterial,05131 Shigellosis [PATH:ko05131],"K02406  fliC, hag; flagellin"
2002,WP_014975883.1,K02406,09160 Human Diseases,09171 Infectious disease: bacterial,05134 Legionellosis [PATH:ko05134],"K02406  fliC, hag; flagellin"
2003,WP_014975883.1,K02406,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],"K02406  fliC, hag; flagellin"
2004,WP_014975887.1,K02422,09140 Cellular Processes,09142 Cell motility,02040 Flagellar assembly [PATH:ko02040],K02422  fliS; flagellar secretion chaperone FliS
2005,WP_014975887.1,K02422,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K02422  fliS; flagellar secretion chaperone FliS
2006,WP_014975893.1,,,,,
2007,WP_014975894.1,K00648,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],K00648  fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
2008,WP_014975894.1,K00648,09180 Brite Hierarchies,09181 Protein families: metabolism,01004 Lipid biosynthesis proteins [BR:ko01004],K00648  fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
2009,WP_014975895.1,K02078,09100 Metabolism,09103 Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061],K02078  acpP; acyl carrier protein
2010,WP_014975895.1,K02078,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00998 Biosynthesis of various antibiotics [PATH:ko00998],K02078  acpP; acyl carrier protein
2011,WP_014975896.1,K15898,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],"K15898  pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]"
2012,WP_014975896.1,K15898,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K15898  pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]"
2013,WP_014975903.1,K02410,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],K02410  fliG; flagellar motor switch protein FliG
2014,WP_014975903.1,K02410,09140 Cellular Processes,09142 Cell motility,02040 Flagellar assembly [PATH:ko02040],K02410  fliG; flagellar motor switch protein FliG
2015,WP_014975903.1,K02410,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02035 Bacterial motility proteins [BR:ko02035],K02410  fliG; flagellar motor switch protein FliG
2016,WP_014975911.1,K21470,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K21470  ycbB; L,D-transpeptidase YcbB"
2017,WP_014975911.1,K21470,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],"K21470  ycbB; L,D-transpeptidase YcbB"
2018,WP_014975914.1,K03412,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],"K03412  cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]"
2019,WP_014975914.1,K03412,09140 Cellular Processes,09142 Cell motility,02030 Bacterial chemotaxis [PATH:ko02030],"K03412  cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]"
